date,temperature_2m,relative_humidity_2m,wind_speed_10m,precipitation
2019-10-04,27.28491667,79.82050696,8.724678204,0.0
2019-11-04,27.44741667,79.49638962,8.621938708,0.0
2019-12-04,27.28075,82.38890425,8.597262567,0.0
2019-04-13,27.52033333,81.77331542,10.46342084,0.0
2019-04-14,27.79741667,79.5726675,10.39132893,0.0
2019-04-15,28.07658358,77.97739083,10.79623979,0.0
2019-04-16,28.96200063,68.49867446,13.27234419,0.0
2019-04-17,29.3620005,71.87318029,9.035838963,0.0
2019-04-18,29.39741692,74.21841429,8.126577225,0.0
2019-04-19,28.65366667,77.34592587,10.04741727,0.0
2019-04-20,27.31616667,60.30487271,13.0791442,0.008333333
2019-04-21,27.387,71.05027571,14.08119539,0.0
2019-04-22,27.99741704,70.21431517,11.13640285,0.0
2019-04-23,27.83283346,76.25018896,8.289395753,0.0
2019-04-24,27.5745,74.79013408,8.7588651,0.0
2019-04-25,27.98700012,76.09016183,11.10090336,0.0
2019-04-26,28.07241692,77.26030963,10.75406654,0.0
2019-04-27,28.52450013,76.24796475,12.14355981,0.0
2019-04-28,28.86616679,73.05522804,14.03671928,0.0
2019-04-29,29.56408358,73.13180292,11.72135709,0.0
2019-04-30,30.83700025,68.53710367,12.5668852,0.0
2019-01-05,30.34116729,72.64815054,12.9149442,0.0
2019-02-05,29.14533333,78.8496145,12.35009434,0.0
2019-03-05,28.63491667,78.37857804,11.77071305,0.0
2019-04-05,28.07241667,77.50079325,9.609458513,0.0
2019-05-05,27.69533333,75.01237908,10.06516991,0.0
2019-06-05,28.48283333,69.78411167,12.43311179,0.0
2019-07-05,28.80366667,71.20656521,11.46613913,0.033333333
2019-08-05,28.48908333,75.21771542,9.61052625,0.0
2019-09-05,28.4995,77.84619033,10.22223027,0.0
2019-10-05,28.70575,76.560595,10.35717543,0.0
2019-11-05,28.85783333,68.94925679,11.31901289,0.004166667
2019-12-05,28.64116667,70.1136515,9.950578867,0.0
2019-05-13,28.712,72.17476258,9.808293554,0.0
2019-05-14,28.50991667,73.70850371,11.25581334,0.0
2019-05-15,28.72658333,74.63518854,10.72392507,0.0
2019-05-16,28.8995,76.41476988,10.31892966,0.0
2019-05-17,28.62866667,77.56776658,9.646899508,0.0
2019-05-18,28.73075025,75.65745196,10.07433116,0.0
2019-05-19,28.43700038,78.34151025,10.74653102,0.0
2019-05-20,28.77241667,78.80910575,12.17039888,0.0
2019-05-21,29.31825025,78.01682029,14.56507191,0.0
2019-05-22,29.39325025,78.9843075,13.97852685,0.0
2019-05-23,29.4620005,79.98656608,13.30681344,0.0
2019-05-24,29.80783346,80.56789379,11.4870601,0.0
2019-05-25,29.42241704,78.55573421,11.52454655,0.0
2019-05-26,29.65783358,78.32671088,11.31487227,0.0
2019-05-27,29.75158346,76.24318112,10.72962672,0.0
2019-05-28,29.54533358,75.10525371,10.41673629,0.0
2019-05-29,29.74950013,72.07003892,10.63762445,0.0
2019-05-30,29.90158383,74.11576875,11.79934065,0.0
2019-05-31,29.63700025,76.22912229,10.42756179,0.0
2019-01-06,29.62866692,76.41995796,10.83411109,0.0
2019-02-06,29.78491679,75.07855288,10.83326081,0.0
2019-03-06,30.05783358,71.01615433,12.06504765,0.0
2019-04-06,30.41825038,70.36830146,12.13167783,0.004166667
2019-05-06,30.53283358,70.42164788,12.35659885,0.0
2019-06-06,30.34116692,71.51488,14.45035792,0.0
2019-07-06,30.17033358,70.27079388,12.6052961,0.029166667
2019-08-06,30.31616692,71.78466446,13.60556165,0.0125
2019-09-06,30.44533346,72.55110929,11.21004715,0.0
2019-10-06,30.62658371,73.12112283,11.52549853,0.0125
2019-11-06,30.82241704,75.72317817,10.9332418,0.004166667
2019-12-06,30.80366729,75.39610946,10.89542069,0.0125
2019-06-13,30.12033333,78.49374046,11.87451544,0.045833333
2019-06-14,30.12033333,75.58508858,9.791236763,0.1125
2019-06-15,27.62866667,84.88545704,30.21100071,0.829166667
2019-06-16,27.27033333,89.59757604,28.7323235,0.595833333
2019-06-17,27.1495,88.57149267,25.19389117,0.441666667
2019-06-18,27.48491667,88.97836908,25.93205792,0.504166667
2019-06-19,27.69325,88.30959142,24.09400083,0.191666667
2019-06-20,27.47658333,88.69701121,22.38476571,0.208333333
2019-06-21,27.33283333,90.74061963,23.23238146,0.391666667
2019-06-22,27.85991667,87.68885263,13.27975733,0.304166667
2019-06-23,28.55366667,84.31360688,10.3215634,0.045833333
2019-06-24,28.21616667,86.61301788,8.895080929,0.070833333
2019-06-25,28.76616667,81.71088021,10.28948443,0.045833333
2019-06-26,28.53283333,82.65065379,8.153466563,0.120833333
2019-06-27,27.79325,85.89348721,8.988461108,0.4375
2019-06-28,28.20575,85.823683,9.848182933,0.4
2019-06-29,27.83908333,87.98667725,11.83213687,0.575
2019-06-30,27.27866667,89.96985638,14.06358001,1.516666667
2019-01-07,26.8745,90.88958625,20.38989308,3.745833333
2019-02-07,26.54741667,91.064149,17.14184252,1.875
2019-03-07,26.487,91.50500758,13.22593096,1.466666667
2019-04-07,26.15158333,92.72432188,11.92439342,1.654166667
2019-05-07,26.69116667,90.67053354,11.18953283,0.766666667
2019-06-07,26.70366667,91.81473388,14.38991603,0.641666667
2019-07-07,26.92241667,91.45849837,16.94476896,0.845833333
2019-08-07,26.65158333,91.74588217,19.91280967,0.758333333
2019-09-07,26.35366667,91.16960275,22.71823242,0.966666667
2019-10-07,26.70783333,91.34329554,21.55422642,0.6875
2019-11-07,26.85991667,90.89764808,20.67683688,0.629166667
2019-12-07,26.70991667,90.49021729,22.97190367,0.6
2019-07-13,26.55991667,90.68870129,19.74151142,1.4125
2019-07-14,26.56408333,90.44020729,20.49005815,0.633333333
2019-07-15,26.57033333,91.65006792,18.87862981,0.216666667
2019-07-16,26.78908333,91.61597,15.83829615,0.208333333
2019-07-17,27.0745,89.76643588,15.57196921,0.241666667
2019-07-18,27.33908333,87.76957796,16.94146694,0.2
2019-07-19,26.77241667,90.48473867,13.70411831,0.254166667
2019-07-20,26.9495,89.07530463,12.15469446,0.316666667
2019-07-21,27.24533333,89.29371171,9.891552183,0.1625
2019-07-22,27.63491667,86.75083538,6.907418745,0.129166667
2019-07-23,27.60366667,88.51588083,5.420923161,0.9375
2019-07-24,27.10991667,89.57851767,7.51971235,3.466666667
2019-07-25,27.84741667,87.20220658,11.3443965,0.270833333
2019-07-26,27.412,88.90833925,20.55074842,4.441666667
2019-07-27,26.73908333,90.60331792,19.49228246,4.316666667
2019-07-28,26.68491667,91.20259108,16.16749304,1.054166667
2019-07-29,26.45783333,90.06437362,20.25075083,1.341666667
2019-07-30,26.39116667,90.17285483,21.9667945,1.358333333
2019-07-31,26.52033333,89.04408004,19.64274563,0.629166667
2019-01-08,26.09741667,90.73107379,22.67401875,1.733333333
2019-02-08,26.07658333,89.98201246,25.48971004,2.408333333
2019-03-08,26.29325,89.21469179,22.75177688,1.295833333
2019-04-08,26.58491667,87.69935763,24.9472415,0.658333333
2019-05-08,26.47033333,89.45854563,27.02451233,1.895833333
2019-06-08,25.92866667,91.8748475,27.54770779,4.408333333
2019-07-08,26.19741667,90.66757946,25.62778083,3.1625
2019-08-08,26.08491667,92.27100071,23.79928346,2.6375
2019-09-08,26.34741667,90.58366658,24.76644267,1.333333333
2019-10-08,26.91616667,88.03986942,27.65003283,0.65
2019-11-08,26.88908333,88.19312408,30.20767854,0.6
2019-12-08,27.02241667,86.40661421,33.43602713,0.4375
2019-08-13,26.99533333,85.80998667,31.33980675,0.429166667
2019-08-14,26.52241667,88.16234988,22.47961617,0.575
2019-08-15,26.85366667,87.76156833,15.46039229,0.175
2019-08-16,26.93908333,88.90258717,13.68410027,0.195833333
2019-08-17,26.612,90.69952058,14.70777931,0.366666667
2019-08-18,26.5495,89.85953942,17.31563079,0.525
2019-08-19,26.85991667,87.68029488,18.60794208,0.220833333
2019-08-20,27.12866667,85.43251354,16.95675629,0.129166667
2019-08-21,26.94741667,87.04645192,11.22948694,0.116666667
2019-08-22,26.87033333,88.50115042,8.841486946,0.125
2019-08-23,27.10575,86.68333704,8.835772004,0.120833333
2019-08-24,26.57658333,89.73110658,8.919937833,0.204166667
2019-08-25,26.24325,89.57436521,9.705466012,0.258333333
2019-08-26,26.33283333,89.62472629,10.10693316,0.266666667
2019-08-27,26.21616667,90.54653333,11.47271354,0.241666667
2019-08-28,26.36825,88.59176013,10.16534938,0.158333333
2019-08-29,26.54741667,87.19502175,12.01027149,0.1625
2019-08-30,26.16616667,90.62319158,14.50104656,0.279166667
2019-08-31,26.51825,90.12884875,15.27832129,0.145833333
2019-01-09,26.94741667,89.71413796,11.77214483,0.170833333
2019-02-09,26.89533333,89.56723283,11.20882688,0.691666667
2019-03-09,26.52241667,91.123418,14.82279804,1.175
2019-04-09,27.03491667,88.39336158,16.26845854,0.333333333
2019-05-09,26.63075,91.43598729,15.81719481,0.7
2019-06-09,26.24741667,91.61912013,14.06509494,1.829166667
2019-07-09,26.01825,92.34816358,16.97842838,3.133333333
2019-08-09,26.44325,90.93678571,20.16707808,1.7875
2019-09-09,26.337,91.47630046,20.24043694,1.941666667
2019-10-09,26.61616667,90.9258855,21.39428117,1.833333333
2019-11-09,26.44325,91.52957421,19.694749,1.579166667
2019-12-09,26.82866667,90.51807067,18.74126258,0.883333333
2019-09-13,26.54741667,91.60225792,16.07146421,0.654166667
2019-09-14,26.79325,89.52366388,15.23104198,0.229166667
2019-09-15,25.98908333,91.37438313,15.48456846,0.883333333
2019-09-16,25.7745,92.13776533,12.51468054,1.379166667
2019-09-17,26.36408333,90.86104313,11.89723208,0.5375
2019-09-18,26.237,90.78136392,10.58992748,0.345833333
2019-09-19,26.67866667,89.71556233,12.52318158,0.2
2019-09-20,26.962,88.28202246,9.988601704,0.141666667
2019-09-21,26.6745,91.42908596,8.550980357,1.3625
2019-09-22,26.30158333,90.40123817,9.147284846,0.933333333
2019-09-23,26.52866667,89.10290438,20.27428296,0.7125
2019-09-24,26.8495,87.14603663,21.79458652,0.083333333
2019-09-25,27.11825,87.29772563,15.44122961,0.054166667
2019-09-26,27.262,88.07527538,7.520047825,0.029166667
2019-09-27,27.3745,88.69026754,8.817481017,0.770833333
2019-09-28,26.72241667,90.99613804,6.580391267,0.520833333
2019-09-29,26.59325,89.54020625,15.72230376,1.2125
2019-09-30,26.20575,89.42519267,20.33062546,0.4625
2019-01-10,26.65575,88.04339896,17.61176169,0.195833333
2019-02-10,26.9495,87.18834192,16.09057777,0.158333333
2019-03-10,26.65783333,90.48716758,10.42780276,0.266666667
2019-04-10,27.15991667,87.93019863,7.063648204,0.083333333
2019-05-10,26.88491667,89.07130704,6.755844471,0.020833333
2019-06-10,27.34741667,87.45731279,8.450107467,0.0375
2019-07-10,27.05158333,90.09934179,5.891825475,0.125
2019-08-10,27.13491667,88.520736,6.988184267,0.179166667
2019-09-10,27.67241667,86.6554845,6.436032079,0.129166667
2019-10-10,27.7245,88.04843863,6.543037025,0.175
2019-11-10,28.26825,86.45015617,6.168263283,0.166666667
2019-12-10,28.19741667,84.48021717,5.049057063,0.070833333
2019-10-13,28.81408333,84.59028042,5.729321346,0.0
2019-10-14,28.16825,84.69938179,4.606290792,0.179166667
2019-10-15,27.66408333,87.82203937,5.307217992,0.279166667
2019-10-16,28.25158333,85.77582354,5.233782642,0.170833333
2019-10-17,29.02450013,76.51652392,8.394249183,0.0
2019-10-18,28.80575025,70.82386538,9.162749688,0.0
2019-10-19,28.42241667,67.67686996,9.7866833,0.0
2019-10-20,28.40575012,69.91486013,8.727859667,0.0
2019-10-21,28.2245,75.70997704,7.946489054,0.070833333
2019-10-22,25.77866667,90.60883642,6.862737796,0.8875
2019-10-23,25.20575,91.52084433,7.971617292,1.391666667
2019-10-24,26.57241667,86.87186625,7.808005479,0.970833333
2019-10-25,26.07658333,88.93437254,6.900862233,1.095833333
2019-10-26,25.44325,91.71432667,4.920330904,3.395833333
2019-10-27,26.68075,87.86684913,7.922706854,0.520833333
2019-10-28,26.49533333,81.61975754,14.74783505,0.520833333
2019-10-29,25.48075,90.21890767,9.128152396,0.379166667
2019-10-30,26.78491667,83.18210092,8.975044421,0.008333333
2019-10-31,26.4745,84.02001812,5.974832757,0.216666667
2019-01-11,27.40366667,84.80630488,6.450196163,0.0
2019-02-11,28.29116667,80.69062517,6.395875117,0.016666667
2019-03-11,28.43491667,73.76048163,8.882844,0.1375
2019-04-11,27.21408333,82.50181617,8.844922179,0.420833333
2019-05-11,27.0245,84.30598017,8.659644817,0.0125
2019-06-11,26.66616667,85.567419,6.227322713,0.0
2019-07-11,27.12241667,87.24563275,9.59579285,0.0
2019-08-11,27.29325,86.22375083,8.630669817,0.004166667
2019-09-11,27.09741667,86.18692733,7.395781529,0.004166667
2019-10-11,26.862,82.95758263,17.11791151,0.170833333
2019-11-11,25.93908333,87.32165571,10.81238379,0.15
2019-12-11,26.09741667,87.19423579,7.182684563,0.041666667
2019-11-13,26.137,88.16788833,8.286332079,0.0
2019-11-14,26.32866667,84.75676738,7.246648454,0.0
2019-11-15,27.17241667,80.83139546,6.724908567,0.0
2019-11-16,27.43908333,77.26272233,7.029080342,0.0
2019-11-17,26.412,69.9629055,7.777709338,0.0
2019-11-18,26.93908333,74.93211717,7.529110833,0.0
2019-11-19,27.612,77.45563738,7.228808213,0.0
2019-11-20,28.49116692,68.70765125,9.564119263,0.0
2019-11-21,26.80366667,70.729447,10.30967796,0.0
2019-11-22,26.53908358,68.56727983,10.40910512,0.0
2019-11-23,26.48283333,74.05216908,8.762509383,0.0
2019-11-24,27.59116704,72.26884433,8.106372629,0.0
2019-11-25,27.38283333,71.49684642,8.200701992,0.0
2019-11-26,27.13908333,69.85170742,8.769625583,0.0
2019-11-27,26.93283346,70.92811079,8.649343108,0.0
2019-11-28,26.41825013,70.66894158,8.269920621,0.0
2019-11-29,26.60366679,70.294286,8.169140913,0.0
2019-11-30,26.85783333,69.86811029,9.115788879,0.0
2019-01-12,27.262,66.50025121,9.009887204,0.0
2019-02-12,27.237,70.58625029,9.119147813,0.0
2019-03-12,27.71408346,72.19426717,8.305984813,0.0
2019-04-12,27.77241667,68.54877783,9.825667704,0.0
2019-05-12,28.13075025,65.31694342,9.037898229,0.0
2019-06-12,27.86408333,66.76959379,9.817096617,0.004166667
2019-07-12,27.68491667,74.48314992,8.440176446,0.1
2019-08-12,27.80158333,69.53027138,9.56992355,0.041666667
2019-09-12,27.65158333,60.912977,10.21680691,0.0
2019-10-12,26.25158333,62.94718867,10.01136153,0.0
2019-11-12,26.10991667,65.07520208,9.104588288,0.0
2019-12-12,26.84116679,69.92883742,8.600486896,0.0
2019-12-13,26.70158333,75.79980125,7.928496808,0.0
2019-12-14,26.23075,76.61027121,7.885968654,0.0
2019-12-15,25.40991667,76.21223725,8.009919708,0.0
2019-12-16,24.66616667,74.48479713,11.07388568,0.0
2019-12-17,24.40158333,63.72072133,13.04636223,0.0
2019-12-18,24.34741667,66.85689467,10.48387075,0.0
2019-12-19,25.05158333,71.29842908,10.79123415,0.0
2019-12-20,25.55575,71.45332713,11.03249048,0.0
2019-12-21,25.84116667,65.43210917,10.09395609,0.0
2019-12-22,25.59533333,66.34973067,10.18561805,0.0
2019-12-23,25.34325,72.25585388,8.079636892,0.0
2019-12-24,25.78908333,70.57790483,8.897235221,0.0
2019-12-25,26.78491667,64.20368037,9.005685608,0.0
2019-12-26,26.45575,73.76537871,6.536137308,0.0
2019-12-27,26.65783333,71.42796179,7.970978796,0.0
2019-12-28,26.612,71.58629283,11.27585987,0.0375
2019-12-29,25.32241667,62.82842967,11.96915656,0.0
2019-12-30,24.29533333,70.0407845,9.782551825,0.0
2019-12-31,25.07033333,64.69697533,11.18417974,0.0
2020-01-01,24.75991667,69.97111788,9.030456321,0.004166667
2020-02-01,23.562,74.61848925,10.12500813,0.0
2020-03-01,21.86408333,65.53351933,10.67336877,0.0
2020-04-01,21.26408333,77.10916279,7.779224504,0.0
2020-05-01,22.26825,76.52282979,8.806400413,0.0
2020-06-01,22.0745,70.41739917,13.96024746,0.0
2020-07-01,21.59116667,69.38090838,13.39582943,0.0
2020-08-01,23.80783333,61.66976371,12.27327837,0.0
2020-09-01,24.77866667,66.00104363,11.08671475,0.0
2020-10-01,23.99533333,78.91616654,9.353268004,0.0
2020-11-01,23.75158333,70.31982704,11.70944158,0.0
2020-12-01,22.60158333,59.36197137,14.06854791,0.0
2020-01-13,24.34116667,61.21747683,11.24538113,0.0
2020-01-14,25.6745,67.37513746,9.843613038,0.0
2020-01-15,24.77241667,76.63104563,8.040904596,0.0
2020-01-16,23.94741667,84.76906233,8.367417954,0.020833333
2020-01-17,23.02866667,73.66134304,12.9554507,0.004166667
2020-01-18,21.71616667,65.29525821,13.5432158,0.0
2020-01-19,20.04325,58.31147775,13.44966455,0.0
2020-01-20,19.70783333,59.24759075,15.02723529,0.0
2020-01-21,21.91824998,61.07515567,11.52596862,0.0
2020-01-22,23.17033333,66.36784725,10.45751466,0.0
2020-01-23,23.87033333,70.84260067,9.054497917,0.0
2020-01-24,23.6495,71.74666429,8.978214038,0.0
2020-01-25,24.84325,62.25421583,10.73020509,0.0
2020-01-26,25.68491667,64.85943017,13.26799148,0.0
2020-01-27,25.54325,63.35793638,10.88478228,0.0
2020-01-28,24.85783333,66.32773625,10.72396941,0.0
2020-01-29,24.83075,73.32685354,8.940379292,0.0
2020-01-30,23.54116667,77.70770642,8.775646425,0.0
2020-01-31,23.16616667,75.87537046,9.822308042,0.041666667
2020-01-02,21.04533333,60.76124221,13.16746365,0.0
2020-02-02,21.46825,58.67134075,11.56268195,0.0
2020-03-02,21.37241667,62.37197313,11.17896698,0.0
2020-04-02,22.54741667,64.69780817,11.65753958,0.0
2020-05-02,23.40575,74.17497371,6.874830563,0.0
2020-06-02,22.62241667,83.23988946,7.218718463,0.0
2020-07-02,23.237,61.88047333,11.84402293,0.0
2020-08-02,23.387,53.08685325,11.64420187,0.0
2020-09-02,22.43075,60.33245942,10.82428325,0.0
2020-10-02,21.47658333,63.30136667,12.41094157,0.0
2020-11-02,23.79533333,56.33865917,15.17425437,0.0
2020-12-02,24.81408333,53.17859708,15.67275848,0.0
2020-02-13,26.1995,57.5014625,13.61589492,0.0
2020-02-14,26.91616692,60.31083696,11.83168283,0.0
2020-02-15,28.31616667,55.3151835,11.58528765,0.0
2020-02-16,28.20575012,49.73629708,13.7779379,0.0
2020-02-17,27.10366679,45.00462675,14.47202743,0.0
2020-02-18,25.67241667,47.87377067,13.49981321,0.0
2020-02-19,25.26825,62.71380971,9.916056404,0.0
2020-02-20,26.67658371,59.45169117,8.980275042,0.0
2020-02-21,27.31408346,59.24492312,9.068318863,0.0
2020-02-22,25.6995,71.75562383,9.573304138,0.0
2020-02-23,25.32033333,74.69338658,10.59361117,0.0
2020-02-24,25.10158333,66.39552867,11.23189971,0.0
2020-02-25,26.18700012,54.60421512,11.87081669,0.0
2020-02-26,26.49950013,50.42985367,12.85649257,0.0
2020-02-27,25.9745,51.68870829,13.05751416,0.0
2020-02-28,27.37033346,34.80517371,16.74182496,0.0
2020-01-03,26.68908346,42.31177367,13.27105383,0.0
2020-02-03,26.52450025,47.70150646,10.86949841,0.0
2020-03-03,25.99950025,53.34288971,9.811346042,0.0
2020-04-03,25.25783333,65.11714146,11.08775923,0.0
2020-05-03,25.1495,71.96029521,12.55528552,0.0
2020-06-03,24.59116667,79.53681225,8.429724683,0.0
2020-07-03,24.57033333,78.41033417,8.531590438,0.004166667
2020-08-03,24.58491667,75.51751867,9.521361154,0.0
2020-09-03,24.72241667,73.84452479,9.903277758,0.0
2020-10-03,24.85366667,67.46545229,10.58401284,0.0
2020-11-03,23.72658333,66.34373321,10.78750397,0.0
2020-12-03,23.43075,68.97085325,10.17296232,0.0
2020-03-13,24.287,74.03407433,9.59302645,0.0
2020-03-14,24.7995,73.04149754,8.758268854,0.0
2020-03-15,24.52658333,66.70121992,10.91606054,0.0
2020-03-16,23.29325,71.91508971,12.05603876,0.0
2020-03-17,23.42033333,57.99197521,16.16637533,0.0
2020-03-18,25.02866667,43.66469029,15.52297315,0.0
2020-03-19,26.88491679,40.26891292,10.30706182,0.0
2020-03-20,27.32658346,47.873957,11.04905895,0.0
2020-03-21,27.57658358,54.36128021,11.04834388,0.0
2020-03-22,27.39116692,62.74972375,10.29750166,0.0
2020-03-23,26.137,67.51797313,10.42298635,0.0
2020-03-24,25.37658333,76.73742775,8.958419442,0.0
2020-03-25,25.45366667,78.81484742,10.79040096,0.0
2020-03-26,26.2245,77.50370217,12.76511217,0.0
2020-03-27,27.82658371,69.03262304,12.3118172,0.0
2020-03-28,28.68700025,64.93590854,10.76120973,0.0
2020-03-29,28.13283346,78.63788888,7.266803158,0.0
2020-03-30,28.26616667,76.6030535,8.873705367,0.0
2020-03-31,28.89325012,60.78842221,15.5901789,0.0
2020-01-04,28.73075013,57.910997,17.45847767,0.0
2020-02-04,28.87658358,53.77164846,14.91341504,0.0
2020-03-04,28.20366679,64.75783342,10.24281825,0.0
2020-04-04,27.48491679,70.30515588,12.51320515,0.0
2020-05-04,27.64116667,68.94298054,14.20797204,0.0
2020-06-04,28.59950063,63.45509538,13.40463629,0.0
2020-07-04,28.01200038,71.64876592,11.36884181,0.0
2020-08-04,27.71825025,73.68036367,10.78908316,0.0
2020-09-04,27.40575012,76.68373575,9.300735979,0.0
2020-10-04,27.59533333,80.38052404,9.900189808,0.0
2020-11-04,27.0995,78.21704675,8.271870146,0.0
2020-12-04,26.90991667,77.09593796,10.48807883,0.0
2020-04-13,27.0995,77.12897329,11.15750682,0.0
2020-04-14,27.99533333,75.65662571,10.81468227,0.0
2020-04-15,29.31825025,68.80884971,10.33201905,0.0
2020-04-16,29.00991717,77.96972567,8.713655375,0.0
2020-04-17,28.89741704,80.2568755,10.04902339,0.0
2020-04-18,29.8370005,74.56325683,9.572074929,0.0
2020-04-19,30.01825037,74.47428738,11.70413846,0.0
2020-04-20,29.18700025,80.38730646,11.01739496,0.0
2020-04-21,29.037,78.23033133,8.849697746,0.0
2020-04-22,29.63908346,76.04403992,8.657361838,0.0
2020-04-23,30.11825038,69.38372913,11.71426744,0.0
2020-04-24,31.05158383,58.75572833,13.42217664,0.0
2020-04-25,28.95366717,75.57712192,8.857419446,0.0
2020-04-26,29.18075,79.27963683,9.384239129,0.0
2020-04-27,29.28283383,76.39692375,10.58661645,0.0
2020-04-28,29.39533371,77.49047888,9.681298258,0.0
2020-04-29,28.95991704,75.44283558,9.847663708,0.0
2020-04-30,28.69741667,78.83068163,10.81937985,0.0
2020-01-05,28.79116679,74.52268267,9.77796645,0.004166667
2020-02-05,29.71408358,73.25112825,13.5183159,0.0
2020-03-05,30.12866704,77.49826117,9.943385179,0.0
2020-04-05,30.04741692,75.65278125,11.14121891,0.0
2020-05-05,29.81200013,77.00627704,11.2725682,0.004166667
2020-06-05,29.88700025,78.21871517,12.0604558,0.0
2020-07-05,29.56200013,78.90738317,11.32184734,0.0
2020-08-05,29.37450025,79.97827621,10.53041471,0.0
2020-09-05,29.72033383,79.871347,11.267594,0.0
2020-10-05,29.8370005,79.84158913,10.1770797,0.0
2020-11-05,29.23491692,80.43129508,9.616554133,0.0
2020-12-05,29.57658358,75.20769963,8.555788464,0.0
2020-05-13,29.48908371,77.76471629,9.847183961,0.0
2020-05-14,29.74116717,78.07680938,10.24658781,0.0
2020-05-15,29.79533333,75.97544313,10.40273467,0.0
2020-05-16,29.2682505,76.93235779,9.894592429,0.0
2020-05-17,29.93491692,77.28598179,10.43680434,0.0
2020-05-18,30.22450013,77.27530188,11.86601566,0.0
2020-05-19,30.52866704,74.30636667,13.45376678,0.0
2020-05-20,30.28075038,76.04442625,9.900142504,0.0
2020-05-21,30.31616704,73.59383054,12.78061543,0.0
2020-05-22,30.31200025,72.75033321,16.74199492,0.0
2020-05-23,29.84741692,71.98412575,12.03929833,0.004166667
2020-05-24,30.00575025,70.73043142,11.29279587,0.0
2020-05-25,29.92241704,72.0914065,10.62428305,0.0
2020-05-26,29.61408358,76.54932029,9.851950875,0.0
2020-05-27,30.00991729,76.21381025,12.44682193,0.0
2020-05-28,30.30366717,75.15819667,12.45686174,0.0
2020-05-29,30.17033371,76.91463008,10.71848605,0.008333333
2020-05-30,30.21408358,75.812406,11.12486934,0.0
2020-05-31,30.17033346,73.445699,12.95891038,0.008333333
2020-01-06,30.58491692,70.39905429,13.63267065,0.0
2020-02-06,30.60575063,73.07803133,11.56918073,0.0125
2020-03-06,30.49533358,74.62536975,11.08361768,0.016666667
2020-04-06,30.95575012,71.49173954,12.86488153,0.020833333
2020-05-06,29.02033333,78.03120071,6.167452192,0.345833333
2020-06-06,27.47658333,81.68500663,14.63872923,0.525
2020-07-06,27.21825,82.41223308,31.21136275,5.9125
2020-08-06,27.33075,87.68964658,14.73018363,0.458333333
2020-09-06,27.64325,86.08149375,17.47009158,0.35
2020-10-06,27.20991667,87.17341171,18.98296288,0.345833333
2020-11-06,27.28075,87.33865333,16.52433177,0.225
2020-12-06,27.16616667,87.96049162,12.35939343,0.295833333
2020-06-13,27.75158333,88.59968642,11.15885434,0.204166667
2020-06-14,27.84116667,89.49238867,9.492717188,0.475
2020-06-15,27.61825,89.16608338,10.29332695,0.254166667
2020-06-16,27.70366667,88.1773965,8.185177171,0.3375
2020-06-17,27.40158333,89.15981671,9.448774363,0.333333333
2020-06-18,27.93491667,88.38202896,11.08895996,0.258333333
2020-06-19,27.687,89.46416871,9.378213704,0.933333333
2020-06-20,27.26825,88.91498792,12.47862565,0.991666667
2020-06-21,26.98908333,90.25900213,17.23088742,1.129166667
2020-06-22,27.187,90.42510492,20.09528744,0.916666667
2020-06-23,27.71408333,90.20078104,16.82950906,0.195833333
2020-06-24,27.66408333,89.80699854,14.85474233,0.233333333
2020-06-25,27.21616667,91.41483525,15.26547004,0.4125
2020-06-26,27.32033333,89.178455,17.06638748,0.266666667
2020-06-27,27.40991667,87.06446196,22.32902704,0.1875
2020-06-28,27.87241667,86.16741838,16.18696621,0.295833333
2020-06-29,28.32241667,85.41421196,11.18455225,0.254166667
2020-06-30,28.17033333,86.96202917,7.808994571,0.45
2020-01-07,28.312,85.68626596,10.17325324,0.383333333
2020-02-07,28.22241667,86.19217642,10.0250387,0.6875
2020-03-07,27.337,89.35031121,7.103754296,0.9375
2020-04-07,27.39116667,88.69048379,13.98748813,0.354166667
2020-05-07,27.14116667,89.86063329,16.86936125,0.5
2020-06-07,27.4245,88.3996855,14.87225467,0.991666667
2020-07-07,27.25991667,89.40898221,14.96864588,1.608333333
2020-08-07,26.91408333,91.92800646,22.44019554,7.7625
2020-09-07,27.06408333,90.42668625,23.23557192,1.466666667
2020-10-07,27.48283333,87.629379,29.89213287,1.3875
2020-11-07,27.17658333,90.84274225,23.29502729,1.4375
2020-12-07,27.10158333,91.10736946,18.36747533,0.95
2020-07-13,27.0745,91.14452046,17.42797929,0.4625
2020-07-14,26.98908333,90.01297821,18.44832533,0.55
2020-07-15,26.88283333,90.50486858,17.36452208,0.575
2020-07-16,26.81408333,90.59643063,14.91989379,0.741666667
2020-07-17,26.7245,91.14755925,12.74024569,1.716666667
2020-07-18,26.887,90.88882829,10.7696187,1.358333333
2020-07-19,26.43491667,92.09745404,13.55611888,2.208333333
2020-07-20,26.32866667,92.16654408,20.0061975,1.595833333
2020-07-21,26.737,90.63712813,22.56523083,0.766666667
2020-07-22,26.82241667,91.83329208,19.8415835,0.4125
2020-07-23,27.41616667,89.09933008,10.94965634,0.2625
2020-07-24,27.19325,90.74314892,11.81346721,0.266666667
2020-07-25,27.19533333,88.43064371,11.45329637,0.145833333
2020-07-26,27.74116667,88.19328104,8.237220842,0.183333333
2020-07-27,27.44533333,89.10048421,6.434145725,0.395833333
